2021-12-23 00:11:15.796> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0837 29136-CZ000 2021-12-20
2021-12-23 00:17:29.459> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0996 29150-CZ000 2021-12-20
2021-12-23 00:17:34.264> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:17:35.263> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:18:15.465> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0422 29136-N70002021-12-17 
2021-12-23 00:18:16.308> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1835 29135-N7000 2021-12-20
2021-12-23 00:18:20.020> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0438 29134-N7000 2021-12-16
2021-12-23 00:18:23.000> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0018 29150-N7000 2021-12-16
2021-12-23 00:19:22.079> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0065 29135-N7600 2021-12-16
2021-12-23 00:19:22.890> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0477 29150-N7600 2021-12-15
2021-12-23 00:19:51.595> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-23 00:19:52.453> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-23 00:20:01.626> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T210927IH31A0003179CHL03
2021-12-23 00:21:07.055> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0896 29136-CZ000 2021-12-20
2021-12-23 00:21:07.726> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1791 29135-N7000 2021-12-20
2021-12-23 00:21:09.925> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0441 29134-N7000 2021-12-16
2021-12-23 00:21:12.702> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0992 29150-CZ000 2021-12-20
2021-12-23 00:21:18.365> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:21:19.426> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:21:57.616> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0062 29135-N7600 2021-12-16
2021-12-23 00:21:59.005> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0359 29150-N7600 2021-12-15
2021-12-23 00:23:10.798> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0064 29135-N7600 2021-12-16
2021-12-23 00:23:12.592> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0357 29150-N7600 2021-12-15
2021-12-23 00:23:44.526> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-23 00:23:45.603> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-23 00:23:54.448> BarcodeResult: OK, MSG: COMPLETE , BARCODE: DDOR;202112200359460171;29135-DD010
2021-12-23 00:23:57.085> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T210927IH31A0003173CHL03
2021-12-23 00:24:42.654> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0900 29136-CZ000 2021-12-20
2021-12-23 00:24:43.871> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1848 29135-N7000 2021-12-20
2021-12-23 00:24:46.289> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0425 29134-N7000 2021-12-16
2021-12-23 00:24:48.629> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0993 29150-CZ000 2021-12-20
2021-12-23 00:24:53.543> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:24:54.339> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:25:41.312> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0428 29136-N70002021-12-17 
2021-12-23 00:25:42.232> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1829 29135-N7000 2021-12-20
2021-12-23 00:25:44.073> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0424 29134-N7000 2021-12-16
2021-12-23 00:25:47.334> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0013 29150-N7000 2021-12-16
2021-12-23 00:26:33.823> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0437 29136-N70002021-12-17 
2021-12-23 00:26:35.524> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1824 29135-N7000 2021-12-20
2021-12-23 00:26:37.895> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0443 29134-N7000 2021-12-16
2021-12-23 00:26:41.358> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0016 29150-N7000 2021-12-16
2021-12-23 00:26:45.945> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:26:46.693> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:27:17.941> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-23 00:27:19.189> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-23 00:27:28.799> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T210927IH31A0003175CHL03
2021-12-23 00:28:27.582> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0899 29136-CZ000 2021-12-20
2021-12-23 00:28:28.315> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1847 29135-N7000 2021-12-20
2021-12-23 00:28:30.452> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0449 29134-N7000 2021-12-16
2021-12-23 00:28:32.824> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0922 29150-CZ000 2021-12-20
2021-12-23 00:28:38.689> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:28:39.703> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:29:17.659> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0452 29136-N70002021-12-17 
2021-12-23 00:29:18.876> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1819 29135-N7000 2021-12-20
2021-12-23 00:29:20.842> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0429 29134-N7000 2021-12-16
2021-12-23 00:29:24.212> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0017 29150-N7000 2021-12-16
2021-12-23 00:30:26.848> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0068 29135-N7600 2021-12-16
2021-12-23 00:30:27.628> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0358 29150-N7600 2021-12-15
2021-12-23 00:31:20.155> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0849 29136-CZ000 2021-12-20
2021-12-23 00:31:21.028> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1846 29135-N7000 2021-12-20
2021-12-23 00:31:22.822> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0427 29134-N7000 2021-12-16
2021-12-23 00:31:25.459> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0926 29150-CZ000 2021-12-20
2021-12-23 00:31:29.874> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:31:30.545> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:32:10.482> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0438 29136-N70002021-12-17 
2021-12-23 00:32:11.309> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1843 29135-N7000 2021-12-20
2021-12-23 00:32:13.259> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0434 29134-N7000 2021-12-16
2021-12-23 00:32:16.878> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0020 29150-N7000 2021-12-16
2021-12-23 00:32:54.007> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0069 29135-N7600 2021-12-16
2021-12-23 00:32:55.052> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0355 29150-N7600 2021-12-15
2021-12-23 00:33:31.448> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-23 00:33:32.837> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-23 00:33:40.216> BarcodeResult: OK, MSG: COMPLETE , BARCODE: DDOR;202112200359460172;29135-DD010
2021-12-23 00:33:43.102> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T210927IH31A0003185CHL03
2021-12-23 00:34:40.340> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0845 29136-CZ000 2021-12-20
2021-12-23 00:34:41.417> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1844 29135-N7000 2021-12-20
2021-12-23 00:34:43.351> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0431 29134-N7000 2021-12-16
2021-12-23 00:34:46.752> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0927 29150-CZ000 2021-12-20
2021-12-23 00:34:52.477> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VUR49P95460N9000SN900T2106242300A0183
2021-12-23 00:34:59.373> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:35:00.184> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:35:34.443> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0071 29135-N7600 2021-12-16
2021-12-23 00:35:36.674> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0356 29150-N7600 2021-12-15
2021-12-23 00:36:12.508> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0070 29135-N7600 2021-12-16
2021-12-23 00:36:13.522> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0360 29150-N7600 2021-12-15
2021-12-23 00:37:10.869> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0848 29136-CZ000 2021-12-20
2021-12-23 00:37:11.915> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1831 29135-N7000 2021-12-20
2021-12-23 00:37:13.584> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0432 29134-N7000 2021-12-16
2021-12-23 00:37:16.361> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0928 29150-CZ000 2021-12-20
2021-12-23 00:37:23.740> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VUR49P95460N9000SN900T2106242300A0177
2021-12-23 00:37:30.588> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:37:31.384> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:38:38.591> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0066 29135-N7600 2021-12-16
2021-12-23 00:38:40.713> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0365 29150-N7600 2021-12-15
2021-12-23 00:39:36.063> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0074 29135-N7600 2021-12-16
2021-12-23 00:39:39.683> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0366 29150-N7600 2021-12-15
2021-12-23 00:40:49.869> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-23 00:40:50.805> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-23 00:40:58.964> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T210927IH31A0003177CHL03
2021-12-23 00:43:18.480> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0429 29136-N70002021-12-17 
2021-12-23 00:43:19.509> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1840 29135-N7000 2021-12-20
2021-12-23 00:43:21.319> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1806 29134-N7000 2021-12-16
2021-12-23 00:43:24.626> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0019 29150-N7000 2021-12-16
2021-12-23 00:44:32.660> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0844 29136-CZ000 2021-12-20
2021-12-23 00:44:33.549> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1842 29135-N7000 2021-12-20
2021-12-23 00:44:35.999> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1807 29134-N7000 2021-12-16
2021-12-23 00:44:38.729> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0929 29150-CZ000 2021-12-20
2021-12-23 00:44:46.186> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:44:47.106> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:45:36.341> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0067 29135-N7600 2021-12-16
2021-12-23 00:45:38.167> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0363 29150-N7600 2021-12-15
2021-12-23 00:46:25.904> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-23 00:46:26.668> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-23 00:46:32.425> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T210927IH31A0003184CHL03
2021-12-23 00:47:21.364> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0072 29135-N7600 2021-12-16
2021-12-23 00:47:23.954> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0362 29150-N7600 2021-12-15
2021-12-23 00:48:23.844> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0856 29136-CZ000 2021-12-20
2021-12-23 00:48:24.951> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1841 29135-N7000 2021-12-20
2021-12-23 00:48:26.231> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1801 29134-N7000 2021-12-16
2021-12-23 00:48:30.178> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0933 29150-CZ000 2021-12-20
2021-12-23 00:48:35.061> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:48:35.716> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:49:25.029> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0424 29136-N70002021-12-17 
2021-12-23 00:49:26.199> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1832 29135-N7000 2021-12-20
2021-12-23 00:49:27.946> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0444 29134-N7000 2021-12-16
2021-12-23 00:49:31.534> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0024 29150-N7000 2021-12-16
2021-12-23 00:50:28.180> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-23 00:50:28.991> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-23 00:50:36.089> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T210927IH31A0003158CHL03
2021-12-23 00:51:29.115> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0480 29136-N70002021-12-17 
2021-12-23 00:51:30.613> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1833 29135-N7000 2021-12-20
2021-12-23 00:51:38.834> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0433 29134-N7000 2021-12-16
2021-12-23 00:51:42.048> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0021 29150-N7000 2021-12-16
2021-12-23 00:51:47.087> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:51:47.852> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:52:31.720> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0857 29136-CZ000 2021-12-20
2021-12-23 00:52:32.781> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1849 29135-N7000 2021-12-20
2021-12-23 00:52:35.059> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0439 29134-N7000 2021-12-16
2021-12-23 00:52:37.508> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0932 29150-CZ000 2021-12-20
2021-12-23 00:52:42.906> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:52:43.608> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:53:27.414> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0097 29135-N7600 2021-12-16
2021-12-23 00:53:30.206> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0364 29150-N7600 2021-12-15
2021-12-23 00:53:34.653> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:53:35.745> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:54:45.572> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-23 00:54:47.367> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-23 00:54:54.761> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T210927IH31A0003154CHL03
2021-12-23 00:57:00.704> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0433 29136-N70002021-12-17 
2021-12-23 00:57:01.562> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1827 29135-N7000 2021-12-20
2021-12-23 00:57:03.824> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1804 29134-N7000 2021-12-16
2021-12-23 00:57:07.428> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0033 29150-N7000 2021-12-16
2021-12-23 00:57:59.689> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0847 29136-CZ000 2021-12-20
2021-12-23 00:58:00.563> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1826 29135-N7000 2021-12-20
2021-12-23 00:58:02.654> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0450 29134-N7000 2021-12-16
2021-12-23 00:58:05.290> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0930 29150-CZ000 2021-12-20
2021-12-23 00:58:11.624> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 00:58:12.232> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 00:59:00.297> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0469 29136-N70002021-12-17 
2021-12-23 00:59:01.530> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1823 29135-N7000 2021-12-20
2021-12-23 00:59:03.371> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1794 29134-N7000 2021-12-16
2021-12-23 00:59:06.850> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0032 29150-N7000 2021-12-16
2021-12-23 00:59:36.069> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-23 00:59:38.035> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-23 00:59:45.710> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T210927IH31A0003162CHL03
2021-12-23 01:00:23.479> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0100 29135-N7600 2021-12-16
2021-12-23 01:00:26.287> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0361 29150-N7600 2021-12-15
2021-12-23 01:01:46.443> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0466 29136-N70002021-12-17 
2021-12-23 01:01:47.410> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1838 29135-N7000 2021-12-20
2021-12-23 01:01:49.500> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1790 29134-N7000 2021-12-16
2021-12-23 01:01:52.449> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0031 29150-N7000 2021-12-16
2021-12-23 01:01:57.129> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 01:01:57.831> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 01:02:48.517> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0001 29135-N7600 2021-12-16
2021-12-23 01:02:51.091> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0311 29150-N7600 2021-12-15
2021-12-23 01:03:54.835> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0854 29136-CZ000 2021-12-20
2021-12-23 01:03:56.005> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1822 29135-N7000 2021-12-20
2021-12-23 01:03:58.095> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1805 29134-N7000 2021-12-16
2021-12-23 01:04:00.966> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0935 29150-CZ000 2021-12-20
2021-12-23 01:04:07.424> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 01:04:08.204> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 01:05:08.344> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0473 29136-N70002021-12-17 
2021-12-23 01:05:09.140> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 1820 29135-N7000 2021-12-20
2021-12-23 01:05:11.121> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1800 29134-N7000 2021-12-16
2021-12-23 01:05:14.460> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0030 29150-N7000 2021-12-16
2021-12-23 01:05:19.748> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210008012064971N7000
2021-12-23 01:05:20.419> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210002012064981N7000
2021-12-23 01:06:45.083> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VEHSNP92101G4610     SPP6LEHG4M0001 T211209HA5BA00001541A M CL009PP6L0003711
2021-12-23 01:06:45.832> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VEHSNP92102G4610     SPP6REHG4M0001 T211209HA6AA00001491A M CR009PP6R0003640
2021-12-23 01:06:47.080> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VD136P81130G3900SG39EHS0K0176T210630V3D1AL5100QF41264MN
2021-12-23 01:07:34.521> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0474 29136-N70002021-12-17 
